id,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,default_payment_next_month,adverse_target,profile_group_id
186,100000,female,university,married,38,1,2,0,0,2,0,14483,13961,15323,16268,15868,16448,0,1600,1500,0,1000,1500,1,1,5420235710350479991
187,360000,female,graduate_school,single,32,1,-1,-1,-1,-1,-1,2616,57077,5287,68445,13881,16240,57087,5295,68454,13889,16250,38313,0,0,3806960608624276127
188,200000,female,high_school,single,47,2,2,2,2,2,2,199436,202947,193936,196186,200162,189915,8214,7000,6800,7134,0,6836,1,1,9530362095846225968
189,130000,female,university,married,34,1,-1,0,0,0,0,0,5396,10270,13576,13864,14636,5396,5000,3500,501,1000,2000,0,0,5681341367172219522
190,20000,female,university,single,31,1,5,4,4,3,2,21703,21087,21461,20835,20219,20487,0,1000,0,0,760,0,0,0,11482703517520905699
191,310000,male,graduate_school,single,32,0,0,0,0,0,0,59901,62147,62102,65875,60387,43328,10020,6031,10057,5028,5060,4223,0,0,2507047132686551274
192,60000,female,graduate_school,single,27,2,0,0,0,2,0,19625,20347,21669,23005,22499,22873,1342,1664,2000,0,900,846,1,1,378831113757153381
193,180000,female,graduate_school,single,29,-1,-1,-1,-2,-1,0,11386,199,0,0,17227,17042,199,0,0,17227,341,5114,0,0,3840885233714535423
194,180000,female,graduate_school,single,24,-1,-1,2,0,0,-2,14670,22087,21282,10200,0,0,37867,0,200,0,0,0,0,0,13992797282169973483
195,50000,male,university,married,36,0,0,0,0,-1,-1,47790,18114,18250,-14,72,658,2000,1000,2000,500,1000,20011,0,0,15432082221244759544
196,50000,female,graduate_school,single,24,1,2,2,2,2,2,36166,37188,37680,38462,39228,40035,1900,1400,1700,1532,1600,0,1,1,5641183214560426361
197,150000,female,university,married,34,-2,-2,-2,-2,-2,-2,0,0,0,116,0,1500,0,0,116,0,1500,0,0,0,14111234958234458989
198,20000,female,graduate_school,single,22,0,0,0,0,-1,0,18553,19446,19065,8332,18868,19247,1500,1032,541,20000,693,1000,0,0,6743758007761544306
199,500000,female,graduate_school,married,34,-2,-2,-2,-1,-1,-1,412,138,2299,1251,1206,1151,138,2299,1251,1206,1151,15816,0,0,17439304805697102578
200,30000,female,high_school,single,22,1,2,2,0,0,0,29010,29256,28122,29836,1630,0,1000,85,1714,104,0,0,1,1,17955402761409210209
201,180000,female,graduate_school,married,38,-2,-2,-2,-2,-2,-2,750,0,0,0,0,0,0,0,0,0,0,0,0,0,11238678425260559325
202,140000,male,graduate_school,single,31,0,0,2,0,0,2,27123,27299,17985,20225,27407,10833,25000,0,3000,7800,0,2500,0,0,13105078131272578151
203,140000,female,graduate_school,single,26,-1,0,-1,-1,-1,-1,13424,18000,13001,5818,13506,487,10000,13001,5841,13506,487,7004,0,0,3206865350645814572
204,120000,male,university,single,26,0,0,0,0,0,0,107314,110578,113736,116000,119131,122135,5000,5000,4152,5000,5000,5000,0,0,513337823982744409
205,360000,female,university,married,48,0,0,0,0,0,0,226430,231878,234192,190211,173557,146511,9100,7300,5800,5600,5600,4100,0,0,7771155279005326202
206,20000,male,high_school,married,43,-1,-1,0,0,0,0,227,20351,20237,19339,19450,19337,22359,1305,1258,1459,3457,1700,0,0,11719710816040748849
207,100000,male,graduate_school,married,47,-1,-1,-1,-1,-1,-1,390,1473,390,390,390,0,1473,390,390,390,0,2380,0,0,14115740068795577530
208,210000,female,university,married,41,-1,-1,-1,-1,-1,-1,3088,1586,343,3763,877,0,1586,343,3763,877,0,419,1,1,17249348898878166823
209,80000,female,university,single,24,0,0,0,0,0,0,81625,81554,79599,49552,49509,49568,3200,3000,2038,2000,1800,1800,1,1,682176400757474398
210,330000,female,graduate_school,married,50,-1,-1,-1,-1,-2,-2,8872,4337,2854,1690,0,1709,4345,2854,1702,0,1709,258,0,0,9650859031343483328
211,220000,male,graduate_school,single,24,0,0,0,-1,-1,-1,105607,108917,111520,8303,0,85632,5000,5050,8303,0,85632,0,0,0,4526082410926545471
212,210000,female,graduate_school,married,38,1,-2,-1,0,-1,-1,0,0,250,123,789,1222,0,250,0,789,1222,9616,1,1,16173591069924570490
213,40000,female,high_school,married,43,0,0,0,0,0,0,38257,38901,38103,36207,33138,31339,1700,1504,1200,1500,1500,1000,0,0,15662804143264455689
214,30000,male,university,single,39,0,0,0,2,0,0,28347,28108,18388,12992,7736,8032,3036,2309,0,1000,2000,148,0,0,970728295058208635
215,470000,male,university,single,27,2,2,2,2,0,0,296573,303320,307843,479978,305145,309959,13000,11001,0,10484,10838,10367,0,0,7293746888027522364
216,30000,male,high_school,married,42,-1,-1,-1,-1,-1,2,390,390,390,240,1320,780,390,390,240,1470,0,0,0,0,12574150878778030787
217,240000,female,university,married,36,1,-2,-2,-2,-2,-2,-946,-946,-946,-946,-946,-946,0,0,0,0,0,0,1,1,15373106759641594120
218,80000,male,university,single,36,2,0,0,0,0,0,79278,78501,78534,80016,76235,78245,3100,3500,3400,3000,3500,3000,0,0,17001039039834021432
219,110000,female,high_school,other_or_unknown,31,0,0,0,0,0,0,89989,84229,79288,73315,63818,63208,4000,5000,3000,3000,3000,8954,0,0,13818502292062470995
220,310000,female,graduate_school,single,38,-1,-1,-1,-1,-2,-2,1424,4542,126,0,0,0,4542,126,0,0,0,0,0,0,15035271262480380985
221,360000,female,graduate_school,married,40,2,2,2,0,0,0,105167,115468,112157,114690,117845,120238,12000,0,5900,5000,4500,4700,1,1,11781160077331849730
222,330000,female,high_school,single,45,0,0,0,0,0,0,335196,334954,335527,333860,335760,330121,12388,12378,12116,12450,12213,11678,0,0,5951149516164284107
223,300000,female,university,single,35,0,0,0,0,0,0,291619,297268,205629,215827,208464,212508,12019,9006,17000,12000,9557,15000,0,0,6816431194115876387
224,320000,female,university,single,33,0,0,0,0,0,0,91653,94037,108597,65913,43805,33263,10042,18832,2117,2076,5045,3754,0,0,7009152627332717065
225,50000,female,high_school,single,37,1,3,2,0,0,0,52626,51537,49205,30394,30249,29957,0,24,1500,1000,1201,30592,1,1,72528721336144529
226,170000,female,graduate_school,single,28,0,0,0,0,0,0,130370,131199,128900,125514,127280,128839,6530,4860,22500,4820,4877,4962,0,0,10664719424725934760
227,350000,male,high_school,married,44,-1,-1,-1,-1,-1,-2,3265,2686,1864,569,0,0,2686,1864,569,0,0,0,0,0,9343849426862927831
228,20000,male,university,married,37,0,0,0,0,0,0,16455,16511,18902,18768,18650,19175,1609,3000,663,676,834,782,0,0,16436133128774784398
229,50000,male,university,single,23,2,0,0,0,0,0,49758,48456,44116,21247,20066,18858,2401,2254,2004,704,707,1004,1,1,5382907254097413628
230,20000,female,high_school,single,24,1,2,0,0,0,0,19154,18165,17233,7630,1730,0,0,1333,500,100,0,3200,0,0,18312372972093223908
231,50000,female,graduate_school,single,24,0,0,0,0,0,0,35084,35796,30937,19420,10385,1308,2090,2002,1002,238,1011,389,0,0,16040177361106744251
232,20000,male,university,single,23,1,2,0,0,2,0,20235,17132,16856,16875,13454,10104,0,1200,1000,0,1000,10000,1,1,8129345464972524231
233,50000,male,university,married,26,0,0,-2,-1,-1,0,102800,0,0,2624,45567,46557,0,0,2624,45567,1747,2000,0,0,14548571391219751587
234,190000,male,university,single,34,2,0,0,0,2,2,129801,131383,134379,142323,140120,150052,5000,5000,10000,0,12118,2769,1,1,15529333625151840766
235,60000,female,university,married,33,0,0,0,0,0,0,58203,36367,20934,20694,20175,19421,1506,1298,1000,721,811,599,0,0,6018873824606020659
236,80000,male,graduate_school,single,35,-1,-1,-1,-1,-1,-1,7988,3977,6848,1719,1378,19942,3983,6853,1719,1378,19942,2418,0,0,5102251342441846125
237,150000,female,university,single,27,0,0,0,0,0,0,127402,110050,51547,44384,36900,29497,4500,1745,1566,1208,1077,2529,0,0,8665757709672981890
238,210000,female,graduate_school,single,31,-2,-2,-2,-2,-1,-1,1440,0,7422,893,6082,2293,0,7422,893,6082,2293,3299,0,0,9540972408265262359
239,240000,female,high_school,married,50,0,0,0,0,0,0,234205,231669,214642,207642,210375,214694,10116,9150,8008,8000,8009,7714,1,1,13599245527119711826
240,140000,female,university,other_or_unknown,41,0,0,0,0,0,0,19346,21708,22940,19068,16409,16383,3000,2000,2198,1000,3000,2399,1,1,9540514638154811235
241,60000,female,graduate_school,single,28,1,2,2,-2,-2,-1,21501,20650,0,0,0,2285,0,0,0,0,2285,0,0,0,1218169299337031866
242,50000,male,graduate_school,single,39,0,0,0,0,0,0,47174,47974,48630,50803,30789,15874,1800,2000,3000,2000,2000,2000,0,0,12140377738289942406
243,50000,female,university,single,27,0,0,0,0,0,0,26655,27724,28676,27990,28790,29399,1800,1750,900,1200,1200,1100,0,0,4140737202180891812
244,180000,female,graduate_school,single,32,-1,-1,2,2,-1,-1,3139,5853,2821,0,2821,0,2821,0,0,2821,0,176,0,0,18191582628661935657
245,30000,female,graduate_school,single,40,-1,-1,2,2,2,2,142,215,139,19,19,79,355,120,0,0,60,60,0,0,13485498181374054464
246,20000,female,university,single,40,0,0,0,0,0,-2,19816,20396,20102,19575,0,0,1601,2203,2114,0,0,0,0,0,17363348466232422872
247,250000,female,university,married,75,0,-1,-1,-1,-1,-1,52874,1631,1536,1010,5572,794,1631,1536,1010,5572,794,1184,0,0,5170440337388558320
248,100000,female,university,single,27,0,0,0,0,0,0,37767,34457,30036,30337,30997,32904,1788,1799,1100,1150,2423,0,0,0,17631370970309914568
249,330000,male,graduate_school,single,25,0,0,0,0,2,0,46140,45781,48139,51137,39450,25358,2504,4007,5056,74,1023,2566,0,0,18435225250884818192
250,50000,male,high_school,married,46,0,0,0,0,0,0,35713,15392,16099,16418,16765,17484,1561,1268,587,611,1000,2000,0,0,14441160279501563825
251,50000,female,university,single,26,1,2,2,0,0,0,50867,51486,48869,30115,29527,29998,1710,136,1206,2002,2005,3003,0,0,5637708770010638202
252,30000,male,university,single,28,0,0,0,0,0,0,29242,29507,29155,25255,22001,0,5006,1244,851,955,0,0,0,0,6567774440708762937
253,140000,female,university,single,26,0,0,0,0,0,0,101551,105246,104781,105334,107699,106828,5366,5087,3605,3894,3785,3304,1,1,14331368449859128436
254,160000,female,graduate_school,single,28,0,0,0,0,-1,0,70243,47779,28052,7222,99669,84426,7042,2000,1000,99669,12600,10000,0,0,5840711273292427879
255,400000,female,university,single,29,-1,0,-1,-1,-1,-1,19532,3719,1453,4944,1896,2486,3127,1469,4968,1905,2494,862,0,0,6240572140611329320
256,50000,male,university,married,25,0,0,0,0,0,0,27699,28513,29341,29928,29533,28538,1565,1393,980,994,1024,886,0,0,18207777017082772180
257,140000,female,university,married,48,0,-1,-1,-1,-1,-1,1154,1233,862,1355,1130,21361,1233,1075,1355,1130,21361,1347,0,0,13868250881985502116
258,160000,female,university,married,33,-1,-1,-1,-1,0,-1,8015,2453,9624,52572,7333,2210,2453,9880,52572,1546,2210,0,0,0,9976229130177357711
259,100000,female,high_school,married,43,0,0,-2,-2,-2,-2,62170,0,0,0,0,0,0,0,0,0,0,0,0,0,13470702054952303486
260,220000,male,graduate_school,married,48,2,0,0,0,0,0,210380,213522,201852,169115,172169,162402,10000,9020,6000,5500,6000,5500,1,1,11664640714518960938
261,510000,female,graduate_school,single,29,0,0,0,0,0,0,78331,99414,107686,103776,87265,36739,40010,20094,5000,5001,25365,65000,0,0,2937514981885291179
262,50000,male,university,single,29,0,0,0,0,0,0,49276,35100,32563,27823,29130,28309,1602,1400,3000,3130,1062,6318,0,0,14735530223593367869
263,160000,female,graduate_school,married,38,-1,-1,-1,-1,2,-1,4473,4664,5969,18941,16578,12652,4664,5969,18941,0,12652,1916,0,0,6644233380351010284
264,230000,female,graduate_school,single,37,-2,-2,-2,-2,-2,-2,2283,50815,0,0,299,338,51315,0,0,299,338,0,0,0,15340264773654517206
265,80000,female,graduate_school,single,37,-1,-1,-1,-1,-1,-1,10115,249,5986,188,1644,16872,258,5995,188,1644,16872,4000,0,0,7167255394778574274
266,150000,female,university,married,25,-1,-1,-2,-1,-1,-1,6156,0,0,316,316,316,0,0,316,316,316,316,0,0,11306039798915046160
267,10000,male,high_school,single,23,0,0,0,0,0,2,6974,7838,9002,9182,9729,9411,1134,1298,478,847,0,175,0,0,14876526682886615878
268,130000,female,high_school,single,49,0,0,0,0,0,0,89003,91362,72197,49654,28065,27500,4100,3095,1630,561,600,0,1,1,13907763575255784314
269,40000,female,graduate_school,single,48,0,0,0,0,0,0,34871,34449,33634,34586,34762,35673,1600,1600,1500,1500,1500,1500,0,0,5497469686216681137
270,50000,male,university,single,27,3,2,2,0,0,-1,13694,14880,14242,13968,14319,2614,1700,0,426,501,2614,1390,1,1,14956415139093380204
271,100000,male,high_school,single,32,0,0,0,0,0,0,70003,31545,20974,19713,19848,18126,2035,2004,616,2007,1009,2015,0,0,14450651541776484368
272,120000,male,graduate_school,married,34,-1,2,-1,0,0,0,1082,632,1350,900,450,0,0,1350,0,0,0,450,0,0,9837360639348428793
273,260000,female,graduate_school,single,58,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3879242646892875884
274,200000,female,university,single,33,0,0,0,0,0,0,11253,12852,14024,14512,16325,11905,2000,1322,2000,2000,1200,3000,0,0,12892540339914254591
275,360000,female,university,single,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7723597607428551342
276,70000,female,university,single,36,0,0,0,0,0,0,68699,69120,68376,30163,14310,15085,4483,12496,3268,3000,3000,2000,0,0,7412567452561512494
277,460000,male,graduate_school,married,40,2,-1,-1,-1,-1,-1,171,2715,-13,2641,-10,22535,2728,0,2654,0,22545,0,1,1,14025096805256404732
278,50000,female,graduate_school,single,26,-1,-1,-1,-1,-1,-1,1156,316,316,316,316,316,316,316,316,316,316,316,0,0,16470230983170122741
279,50000,male,high_school,married,33,0,0,0,0,0,0,50859,50462,50654,20046,20067,19703,2007,2199,691,707,703,697,0,0,520569259357162075
280,250000,female,university,married,31,0,0,0,0,0,0,103109,102594,97109,99029,100871,101299,4000,4500,5000,4000,5000,4400,0,0,2550828910368520366
281,30000,female,graduate_school,single,27,0,0,-1,0,0,-2,1512,2458,664,1814,0,0,1000,664,1500,0,0,0,0,0,13247575625711691894
282,270000,male,university,married,44,0,0,0,0,-1,-1,127543,109189,92630,69669,44149,43414,10063,5162,10150,44299,43509,31031,0,0,7018191887414732038
283,180000,female,high_school,single,30,0,0,0,0,0,0,163935,153152,147032,122196,103692,70204,7722,6091,3563,3605,3000,3211,0,0,18361883698694179772
284,100000,female,graduate_school,single,28,0,0,0,0,0,0,53494,52656,52600,52336,55831,56265,4173,3000,2025,5000,3000,3000,0,0,13769610494870473486
285,230000,female,high_school,married,32,0,0,0,0,0,0,195126,88743,92195,94814,98182,98457,5000,5000,5000,5000,4000,5000,0,0,2502178061095901472
286,210000,female,graduate_school,married,46,-1,-1,-1,-1,-1,-1,110346,41986,21874,20076,16171,586,41986,21874,20076,16171,586,19777,0,0,11468009939506684508
287,210000,male,graduate_school,single,38,2,0,0,0,0,0,60502,62804,62769,62683,63663,46549,3276,2026,2000,2000,2000,2502,0,0,18154421974441771040
288,440000,female,university,married,46,0,0,0,0,0,0,180641,181557,149944,113135,105280,97622,8610,6907,3727,3800,4001,2701,0,0,15828671392065313822
289,100000,female,university,single,25,2,0,0,0,0,0,70896,71678,70125,69856,69718,51365,3472,2092,2000,2127,1960,1559,1,1,15786679112486434750
290,240000,female,university,married,46,0,0,0,0,0,0,8751,9900,10605,10765,11765,4311,1295,1000,1000,1000,1000,1000,0,0,8745698131970423802
291,280000,male,graduate_school,single,33,-1,-1,-1,-1,-1,-1,898,898,325,898,325,-339603,898,325,898,325,0,345293,1,1,8123085049879435720
292,50000,female,university,single,22,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18092432582225845761
293,30000,male,university,married,43,3,2,2,2,2,2,1700,2610,1914,2182,2000,2566,1100,0,300,0,600,0,0,0,17821922164603825468
294,10000,male,university,single,27,0,0,2,0,0,0,7015,10227,9560,9901,9963,10182,3507,0,500,370,393,700,1,1,4912140661034873301
295,130000,male,graduate_school,single,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,15320916410938503858
296,200000,male,graduate_school,single,31,0,0,0,0,0,0,194353,197344,186292,133345,133634,133990,9000,7465,4715,4804,5141,5300,0,0,11838148634897059326
297,120000,female,university,married,29,-1,-1,-1,-1,-1,-1,1686,657,2179,1423,0,1820,657,2319,1423,0,1820,2496,0,0,12487295439324583124
298,210000,female,university,married,36,0,0,0,0,0,0,143225,142996,144415,148190,147993,131629,6483,5082,6000,5900,4544,4700,0,0,17099231017659984747
299,280000,female,graduate_school,married,36,0,0,0,0,0,0,58983,60788,63225,29701,30172,30771,2755,3463,1300,1100,1100,2000,0,0,4716531559193641006
300,300000,male,graduate_school,single,34,1,-2,-1,0,-1,-1,0,0,13001,12601,19595,203,0,13001,0,19595,203,0,1,1,869348684735784560
301,100000,male,university,single,37,0,0,0,0,0,0,99209,98222,67185,66926,66796,64513,3490,2332,2314,2365,2497,2305,0,0,16782085924545447681
302,440000,female,graduate_school,single,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,162000,0,0,0,11240329837007951326
303,50000,female,high_school,married,40,0,0,0,0,0,0,49941,51213,12104,12898,13687,14458,2400,1206,1000,1000,1000,1000,0,0,9531882927101856364
304,20000,female,graduate_school,single,25,0,0,2,0,0,0,11968,14564,27820,15824,15761,12510,2800,0,4000,1700,1000,2000,1,1,16069879981135616084
305,200000,female,graduate_school,single,27,-1,-1,-1,0,0,0,871,665,960,4242,4084,7414,665,960,3908,1014,3500,2880,0,0,4098722778092015441
306,110000,female,university,single,26,-2,-2,-2,-2,-2,-2,432,3220,5704,1256,1848,400,3220,5904,0,3000,0,0,0,0,9197377456114998685
307,500000,female,university,married,36,-1,-1,-1,-1,-1,-1,10483,23956,0,8500,4590,0,23962,0,8500,4590,0,0,0,0,18132585357797703100
308,300000,female,university,married,27,1,-1,-1,-2,-2,-2,0,5215,0,0,0,0,5215,0,0,0,0,0,0,0,4120733823938101615
309,30000,male,high_school,married,55,2,2,2,3,3,4,9720,10613,11339,12841,13836,14514,1200,1200,2000,1500,1500,1500,1,1,559414461770663237
310,60000,female,graduate_school,single,27,-1,-1,-1,-1,-1,-1,20847,13801,14366,4889,273,11736,13809,14583,4889,273,13557,0,0,0,13008883477175373111
311,400000,female,university,married,38,-1,0,-1,-1,0,-1,3697,3600,1354,5322,5103,2077,1000,1354,5322,6,2386,9085,0,0,17328861306930511657
312,180000,female,university,married,34,0,0,0,0,0,0,143301,146333,147042,127814,130331,132845,7000,5000,5000,4900,5000,5100,0,0,2019266855908588865
313,20000,male,graduate_school,single,40,0,0,0,2,0,0,10934,13738,16567,10411,13057,14340,3000,3100,0,3000,1500,0,0,0,3354206337510625436
314,200000,female,high_school,married,49,-1,2,2,2,0,0,52439,51040,56205,54723,58657,59983,0,6000,0,5000,2286,3000,1,1,18067409728667577637
315,100000,male,graduate_school,single,27,0,0,0,0,0,0,55734,52557,33415,28776,17580,6441,1631,1286,200,645,909,200,0,0,2165395066542569790
316,60000,male,university,single,23,0,0,0,0,0,0,49507,33282,34312,17277,17808,19346,1970,2000,618,809,2000,616,1,1,10663271651834181130
317,110000,female,university,single,36,0,0,0,0,0,0,47819,48947,50330,50894,52175,53652,2200,2500,2000,2100,2500,2200,0,0,13297152533647078033
318,260000,female,high_school,married,53,1,-1,-1,-2,-2,-1,0,165,526,452,397,485,165,526,452,397,485,459,0,0,3096801008604288984
319,50000,female,high_school,married,46,3,2,2,0,0,0,48522,50955,29516,29742,29898,24883,3754,1,1070,1030,863,654,0,0,10816444226533615219
320,180000,male,university,single,29,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,2377574867601206518
321,110000,male,university,single,29,1,2,2,0,0,0,58362,56598,51908,48647,47862,47969,2500,0,2000,2000,1854,2000,1,1,12378508094922649940
322,340000,female,graduate_school,single,27,0,0,0,0,0,0,172180,180140,166281,155628,145645,103263,21105,5461,5000,5849,2732,50000,0,0,13626793921397410081
323,50000,male,university,single,24,-1,0,0,0,0,0,1399,2441,3865,7476,8384,8085,1070,1500,3666,2477,1306,1000,0,0,1728181577004013159
324,230000,female,university,married,28,0,0,0,-2,-1,-1,26361,18826,1100,2100,767,6173,1710,1100,1000,767,6173,1000,1,1,1468880505731541304
325,360000,female,university,single,32,0,0,0,0,0,0,93029,94054,91834,95631,100123,100738,10000,7000,10000,10000,10000,10000,0,0,7925957135795839826
326,210000,male,university,single,43,1,-2,-1,0,0,0,0,0,38013,40555,45075,37056,0,38013,3000,5000,3000,3000,0,0,266603972490933616
327,220000,female,university,married,41,-1,2,2,-1,2,-1,650,650,325,950,475,325,325,0,950,0,325,325,1,1,11537896345896347760
328,60000,female,university,married,34,2,2,2,2,2,0,24898,27976,27233,30184,29566,30225,3800,0,3720,0,1300,1291,1,1,11611438450705367096
